Id;CityId;Name;LastUpdate
2056;35;BAYRAKLI;2022-09-03 08:11:18.5417265
2057;35;KARABAĞLAR;2022-09-03 08:11:34.0526609
2058;41;BAŞİSKELE;2022-09-03 08:10:09.5919980
2059;41;ÇAYIROVA;2022-09-03 08:09:23.5522868
2060;41;DARICA;2022-09-03 08:11:06.9852418
2061;41;DİLOVASI;2022-09-03 08:09:47.1525976
2062;41;İZMİT;2022-09-03 08:11:21.8791561
2063;41;KARTEPE;2022-09-03 08:10:25.9955864
2064;33;AKDENİZ;2022-09-03 08:09:45.7270490
2065;33;MEZİTLİ;2022-09-03 08:12:43.5026515
2066;33;TOROSLAR;2022-09-03 08:09:53.2678446
2067;33;YENİŞEHİR;2022-09-03 08:11:09.5854219
2068;54;ADAPAZARI;2022-09-03 08:09:59.4537179
2069;54;ARİFİYE;2022-09-03 08:10:03.3035046
2070;54;ERENLER;2022-09-03 08:12:18.8949710
2071;54;SERDİVAN;2022-09-03 08:09:54.9747627
2072;55;ATAKUM;2022-09-03 08:10:01.3622668
2073;55;CANİK;2022-09-03 08:10:37.8463912
2074;55;İLKADIM;2022-09-03 08:11:18.0172887
2076;9;EFELER;2022-09-03 08:10:26.6441135
2077;10;ALTIEYLÜL;2022-09-03 08:10:31.6785787
2078;10;KARESİ;2022-09-03 08:10:33.8062281
2079;20;MERKEZEFENDİ;2022-09-03 08:13:06.3855049
2080;31;ANTAKYA;2022-09-03 08:11:23.2855580
2081;31;ARSUZ;2022-09-03 08:09:36.4755160
2082;31;DEFNE;2022-09-03 08:11:05.2384807
2083;31;PAYAS;2022-09-03 08:09:14.6128245
2084;46;DULKADİROĞLU;2022-09-03 08:09:17.3493510
2085;46;ONİKİŞUBAT;2022-09-03 08:13:10.3821857
2086;45;ŞEHZADELER;2022-09-03 08:12:07.1663244
2087;45;YUNUSEMRE;2022-09-03 08:10:53.2513177
2088;47;ARTUKLU;2022-09-03 08:12:26.3062106
2089;48;MENTEŞE;2022-09-03 08:09:46.0960261
2090;48;SEYDİKEMER;2022-09-03 08:11:41.2275632
2091;63;EYYÜBİYE;2022-09-03 08:09:23.4490619
2092;63;HALİLİYE;2022-09-03 08:11:39.6560487
2093;63;KARAKÖPRÜ;2022-09-03 08:10:44.4697592
2094;59;ERGENE;2022-09-03 08:11:40.2785666
2095;59;KAPAKLI;2022-09-03 08:12:40.0219398
2096;59;SÜLEYMANPAŞA;2022-09-03 08:09:39.7014275
2097;61;ORTAHİSAR;2022-09-03 08:11:12.6059668
2098;65;İPEKYOLU;2022-09-03 08:09:45.1909198
2099;65;TUŞBA;2022-09-03 08:12:14.1712243
2100;67;KİLİMLİ;2022-09-03 08:09:57.0210968
2101;67;KOZLU;2022-09-03 08:11:21.3518181
2103;52;ALTINORDU;2022-09-03 08:09:22.8848733
2105;8;KEMALPAŞA;2022-09-03 08:09:36.0326849
2106;68;SULTANHANI;2022-09-03 08:12:27.5018189
2107;30;DERECİK;2022-09-03 08:12:21.6229419
